,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
933580,182506,9123,98074,2019-09-03,1998000,6979,4880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,1
88097,182506,9049,98074,2019-10-22,1750000,9392,3890,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,0
960622,182506,9087,98074,2019-11-06,3450000,9298,3370,Traffic Noise,1,1,0,0,1,Lake Sammamish,1,1,0,0,0,0,0,0,0,4,0,8.0,1,0,1
363018,182506,9074,98074,2019-11-07,3900000,161201,5860,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,1,0,11.0,0,1,1
173559,182507,9028,98014,2019-03-11,725000,273121,1590,Traffic Noise,1,1,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,1,0,0
542072,182507,9053,98053,2019-05-25,327313,66211,2950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
348428,182507,9030,98053,2019-12-18,595000,259182,2030,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
571874,182507,9032,98053,2019-02-05,20000,693630,5180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,1
713240,182604,9356,98133,2019-01-18,600000,9665,2030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
911376,182604,9291,98133,2019-04-30,555500,6666,1200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
990822,182604,9193,98133,2019-05-20,533000,6501,1560,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
606176,182604,9511,98133,2019-05-29,620000,2070,1970,Other Nuisances,1,1,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
800819,182604,9286,98133,2019-07-10,675000,9395,3240,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
758506,182604,9169,98133,2019-07-27,425000,13845,2170,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
633974,182604,9110,98133,2019-10-10,587000,8800,1950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
196797,182605,9116,98028,2019-11-04,1175000,70951,4150,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
189189,182605,9122,98028,2019-03-19,1525000,14054,4480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,0
240911,182605,9125,98028,2019-03-26,1400000,10585,4100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
372408,182605,9123,98028,2019-11-19,1450000,13615,3990,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
138015,182606,9067,98072,2019-10-29,880000,146361,2440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
166288,182720,300,98166,2019-10-11,660000,13950,1460,No Nuisances,0,0,0,0,1,Puget Sound,0,0,0,2,0,0,0,4,0,0,0,5.0,0,0,0
389983,182720,185,98166,2019-11-27,765000,17227,1878,No Nuisances,0,0,0,0,0,None,1,1,0,2,0,0,0,1,0,0,0,6.0,1,1,1
611924,182720,265,98166,2019-12-23,2575000,17754,3690,No Nuisances,0,0,0,0,1,Puget Sound,1,1,0,2,0,0,0,4,0,0,0,11.0,1,0,0
24766,182800,1000,98052,2019-03-20,588000,9182,1240,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
122320,182800,760,98052,2019-05-01,800000,8400,1540,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
908410,182800,540,98052,2019-06-19,830000,8424,1390,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
389379,182800,1230,98052,2019-07-03,185844,8050,2850,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
95053,182800,1120,98052,2019-11-26,1009200,9730,2640,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
115188,182830,180,98034,2019-12-19,1092000,9714,3290,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
593182,182930,150,98074,2019-10-25,1112500,20236,3790,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,1
759204,182970,75,98155,2019-04-17,525000,9525,1500,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
385790,183030,40,98008,2019-03-15,1165000,7154,2700,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
95580,183070,90,98034,2019-09-12,760000,9832,1350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
176951,183210,30,98040,2019-05-24,1975000,8250,3570,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
290881,183210,115,98040,2019-06-04,1350000,9900,2230,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
489895,183210,65,98040,2019-10-15,995000,7500,1330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
460388,183698,250,98006,2019-07-10,1015000,4504,3100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
541458,183700,15,98125,2019-07-18,659000,8160,2440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
116319,183700,75,98125,2019-10-02,885000,8976,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
343606,183701,10,98177,2019-03-12,725000,8073,2000,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
101839,183770,50,98177,2019-06-11,1082500,12005,3440,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,6.0,1,1,1
564164,183770,21,98177,2019-03-28,1485000,7360,4050,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,8.0,1,1,1
930689,183970,30,98042,2019-07-23,465000,13300,1590,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
633269,183970,110,98042,2019-09-03,477999,18000,2150,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
944496,183980,250,98042,2019-04-17,1465000,8787,4510,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
889527,183980,20,98042,2019-09-25,1283000,5923,3300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
569686,183991,300,98034,2019-04-10,525000,9916,1030,Other Nuisances,1,2,1,1,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
286710,183991,400,98034,2019-05-13,735000,7272,1640,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
504343,183991,190,98034,2019-08-02,635000,7455,1450,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
961323,183991,20,98034,2019-10-01,615000,7350,2060,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
153554,183992,50,98034,2019-07-29,530000,10713,1270,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
181254,184000,25,98188,2019-12-13,420000,10943,1800,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,5.0,0,1,1
242326,184020,100,98188,2019-08-06,400000,9000,1590,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,5.0,1,1,1
812531,184030,280,98188,2019-05-14,428000,8625,1400,Traffic Noise,1,3,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
592940,184030,100,98188,2019-11-27,480000,9843,2460,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
47988,184080,105,98023,2019-05-13,502500,12100,2300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
744626,184080,110,98023,2019-05-13,455000,14375,2070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
341544,184090,85,98023,2019-03-18,589800,11745,3380,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,2,0,0,0,7.0,1,1,1
149591,184090,10,98023,2019-04-30,392500,13500,1610,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,0,0,1
550157,184090,45,98023,2019-05-28,641140,10224,3676,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,2,0,0,0,7.0,1,1,0
522180,184140,130,98030,2019-10-08,550000,19110,2800,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
708323,184150,70,98031,2019-10-21,645000,29500,3480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
98661,184200,110,98146,2019-07-30,595000,8000,1320,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
236793,184210,150,98052,2019-04-25,817000,9520,1920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
93867,184210,90,98052,2019-11-21,835000,11887,2150,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
161293,184220,120,98052,2019-05-22,840000,7282,2220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
671446,184237,90,98052,2019-11-18,1150000,5928,2680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
317031,184241,10,98075,2019-03-28,855000,14490,2430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
409547,184250,90,98033,2019-12-06,1371000,11961,3760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,1
390008,184265,30,98033,2019-03-11,1300000,8550,1860,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,1
441480,184265,50,98033,2019-08-08,1585000,7800,2390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
891899,184308,30,98033,2019-05-13,1255000,7366,3440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
637305,184310,220,98042,2019-04-26,470000,11251,2140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
661290,184310,390,98042,2019-05-24,489000,7000,2140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
372406,184310,530,98042,2019-08-07,508000,12396,2060,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
157249,184310,630,98042,2019-09-13,530000,10132,2680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
879694,184313,820,98042,2019-05-13,434000,5000,2100,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
349847,184313,760,98042,2019-06-13,451000,5000,2240,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
105021,184320,220,98092,2019-04-02,250000,1898,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
222946,184320,20,98092,2019-07-08,260000,1898,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
138994,184320,170,98092,2019-07-30,249000,1934,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
522806,184320,110,98092,2019-09-10,260000,1742,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
256779,184550,90,98040,2019-08-30,1440000,9611,2850,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
83663,185220,55,98002,2019-02-20,295000,8840,1010,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
137357,185290,270,98074,2019-06-04,1017000,28853,2880,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,1
626435,185290,348,98074,2019-06-21,2480000,105346,6440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,1,1
867808,185290,346,98074,2019-07-16,1950000,117677,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
679436,185300,250,98077,2019-10-15,1340000,35476,4070,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
68269,185300,200,98077,2019-07-23,1580000,41848,5370,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,0
400385,185308,1190,98074,2019-08-15,1138000,5000,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
606355,185308,940,98074,2019-11-25,1215000,7419,4230,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
965777,185320,80,98034,2019-04-27,875000,9205,3150,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
832237,185340,40,98034,2019-06-17,585000,9622,3162,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
173672,185340,10,98034,2019-09-09,559000,9612,2996,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
576304,185350,130,98188,2019-08-14,547000,9264,2320,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
170030,185475,84,98006,2019-01-08,1608800,9729,3680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,2,0,10.0,0,0,1
292919,185475,90,98007,2019-07-30,1680000,11491,3680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,2,0,10.0,1,0,1
669896,185600,50,98040,2019-10-16,1608000,20860,3340,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
108008,185860,16,98030,2019-01-09,405000,6869,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
582023,185860,6,98030,2019-08-07,428000,4649,1710,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
712384,185860,27,98030,2019-08-13,437000,46174,1490,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
172928,186060,205,98119,2019-05-06,1948000,3835,2890,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,7.0,1,1,0
327423,186060,170,98119,2019-06-22,2050000,5400,3210,No Nuisances,0,0,0,0,0,None,1,1,0,0,4,0,0,3,0,0,0,8.0,1,1,0
797147,186060,320,98119,2019-07-03,1899000,4800,3140,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,2,0,0,0,7.0,1,1,0
149039,186060,535,98119,2019-08-26,1780000,3600,2790,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,2,0,0,0,6.0,1,1,0
115036,186060,685,98119,2019-09-17,1450000,3300,3050,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,6.0,1,1,0
525649,186060,587,98119,2019-09-18,1400000,2400,2200,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
355210,186060,385,98119,2019-09-23,1249000,5400,2060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
228737,186060,45,98119,2019-12-18,1093750,7200,2560,No Nuisances,0,0,0,0,0,None,1,1,0,0,4,0,0,3,0,0,0,7.0,1,0,0
443815,186060,925,98119,2019-06-26,2935000,3540,3290,No Nuisances,0,0,0,0,0,None,0,0,0,0,4,0,0,4,0,0,0,8.0,1,1,0
895262,186110,161,98119,2019-04-22,1450000,5400,3720,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,2,0,0,0,5.0,0,1,0
438833,186110,60,98119,2019-09-26,1184000,3600,2310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
340069,186110,250,98119,2019-12-05,1050000,3273,2170,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1,0
714420,186140,55,98119,2019-12-11,1260000,3600,2580,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
97941,186140,103,98119,2019-06-07,1517860,3750,2520,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
870014,186240,122,98117,2019-02-14,450000,5400,840,Other Nuisances,1,0,0,1,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,0,0,0
949873,186240,196,98117,2019-03-01,550000,8226,910,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
222664,186240,96,98117,2019-04-12,1310000,9450,2400,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
391910,186240,100,98117,2019-04-12,1210000,8160,1600,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
417452,186240,120,98117,2019-04-25,745000,5400,2260,Other Nuisances,1,0,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
409001,186240,206,98117,2019-05-02,870000,6295,1370,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
827978,186240,512,98117,2019-06-12,575000,1503,1320,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
412119,186240,201,98117,2019-07-16,600000,6008,920,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
116745,186240,200,98117,2019-07-24,565000,5004,1090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
362648,186240,105,98117,2019-08-05,618000,5360,800,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
559230,186240,465,98117,2019-08-20,615000,1505,1600,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
584851,186240,276,98117,2019-08-22,590000,8114,1480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
912737,186240,525,98117,2019-08-22,685000,4886,1740,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,1
353186,186240,215,98117,2019-08-26,987000,5007,2480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,1
536974,186240,72,98117,2019-09-24,1130000,8160,3050,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
881576,186240,473,98117,2019-10-23,600000,1603,1600,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
56175,186240,255,98117,2019-10-28,689000,5987,1780,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
662176,186240,245,98117,2019-11-05,500000,5421,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
408005,186240,21,98117,2019-11-13,739999,8100,1850,Traffic Noise,1,1,0,0,0,None,0,0,0,0,2,0,0,0,0,0,0,5.0,0,1,0
618924,186240,280,98117,2019-11-27,645000,8122,980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0
377112,186240,315,98117,2019-12-05,49974,5148,1720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1,0
827284,186240,234,98117,2019-01-14,1179950,5425,3120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
305803,186240,251,98117,2019-01-31,1300000,5428,3120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
127273,186240,235,98117,2019-02-06,1249950,5426,3120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
156293,186240,211,98117,2019-05-02,1050000,6242,2480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,1
684866,186240,543,98117,2019-08-08,760000,1593,1810,Other Nuisances,1,0,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
863775,186270,100,98003,2019-01-08,460000,19335,2690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
713040,186270,80,98003,2019-01-23,436500,12093,2170,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
588345,186270,360,98003,2019-07-17,447000,9031,1780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
947879,186270,130,98003,2019-08-07,532000,17000,2660,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
679680,186270,50,98003,2019-10-04,502500,12125,3020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
326765,186290,310,98031,2019-02-27,417710,7133,1560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
3557,186290,690,98031,2019-05-01,380000,7078,1140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
162040,186291,490,98031,2019-03-12,390500,8278,1540,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
886044,186291,330,98031,2019-10-08,379900,6975,1140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
345230,186291,200,98031,2019-10-16,420000,8505,1310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
182797,186300,170,98031,2019-11-07,410000,10275,1270,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
74776,186370,270,98031,2019-04-04,1699950,13692,4470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
144649,186370,60,98031,2019-04-16,1559950,8729,4470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
863584,186370,220,98031,2019-04-24,1399950,9201,4380,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
480104,186370,150,98031,2019-05-27,1559950,8390,4530,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
728852,186370,280,98031,2019-07-11,1599950,14051,4350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
780791,186370,90,98031,2019-08-06,1510000,7817,4470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
306105,186370,110,98031,2019-08-21,1409950,7817,4420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
758583,186370,70,98031,2019-08-26,1429950,7817,4260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
850674,186370,160,98031,2019-08-26,1449950,7833,4260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
160111,186370,210,98031,2019-09-06,1549950,8728,4470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
660627,186370,140,98031,2019-10-28,1449950,8684,4260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
652751,186370,100,98031,2019-11-03,1453654,7817,4260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
368349,186370,260,98031,2019-11-06,1459950,13709,4420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
525083,186370,250,98031,2019-12-27,1349950,7750,3900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
362234,186390,240,98032,2019-09-30,385000,6052,1620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
921761,186470,410,98038,2019-05-13,458500,5000,1970,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
180085,186470,400,98038,2019-06-07,490000,5000,2960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
141291,186470,350,98038,2019-10-03,490000,5361,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
389585,186493,70,98001,2019-01-18,430000,4959,2000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
735666,186494,150,98001,2019-01-15,385000,5835,1840,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
735330,186494,170,98001,2019-09-11,498400,4797,2880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
985012,186494,100,98001,2019-09-23,410000,4656,2040,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
