,Major,Minor,PropType,SqFtLot,SalePrice,DocumentDate,NbrLivingUnits,SqFtTotLiving,Has_Porch,Nuisances,WaterFrontLocation,Is_WaterFrontLocation,Has_Nuisance
249,9830,90,R,132616,1350000,2019-12-19,1,4650,1,No Nuisances,None,0,0
250,10030,260,R,3274,500000,2019-07-18,1,1630,1,No Nuisances,None,0,0
251,10030,120,R,4517,615000,2019-12-11,1,2390,1,No Nuisances,None,0,0
252,10050,320,R,7212,387400,2019-03-19,1,1680,0,No Nuisances,None,0,0
253,10050,270,R,6791,395000,2019-06-03,1,1460,0,No Nuisances,None,0,0
254,10050,380,R,6446,445000,2019-12-12,1,1480,1,No Nuisances,None,0,0
255,10060,950,R,7560,409950,2019-01-14,1,2330,0,No Nuisances,None,0,0
256,10060,1220,R,9600,359950,2019-03-25,1,1430,0,No Nuisances,None,0,0
257,10060,800,R,7125,385000,2019-05-24,1,1330,1,No Nuisances,None,0,0
258,10060,650,R,9100,360000,2019-05-29,1,1400,0,No Nuisances,None,0,0
259,10060,1040,R,8908,381000,2019-06-05,1,1390,1,No Nuisances,None,0,0
260,10060,1090,R,7412,311000,2019-07-29,1,1560,0,No Nuisances,None,0,0
261,10060,1150,R,7320,352000,2019-08-20,1,1560,0,No Nuisances,None,0,0
262,10060,1020,R,8125,388000,2019-10-11,1,1550,0,No Nuisances,None,0,0
263,10100,120,R,8193,664950,2019-03-17,1,3030,1,No Nuisances,None,0,0
264,10100,80,R,8086,715000,2019-04-16,1,3381,1,No Nuisances,None,0,0
265,10100,90,R,7050,624950,2019-04-28,1,3030,1,No Nuisances,None,0,0
266,10100,70,R,7548,617665,2019-06-15,1,2731,1,No Nuisances,None,0,0
267,10100,100,R,8082,684950,2019-10-01,1,3381,1,No Nuisances,None,0,0
268,10101,160,R,7330,490000,2019-02-19,1,2150,0,No Nuisances,None,0,0
269,10300,190,R,4600,1215000,2019-08-09,1,1180,0,No Nuisances,None,0,0
270,10340,250,R,7573,420000,2019-06-21,1,1852,1,No Nuisances,None,0,0
271,10340,360,R,7485,388000,2019-06-27,1,1670,1,No Nuisances,None,0,0
272,10450,960,R,7210,355000,2019-02-14,1,1250,1,No Nuisances,None,0,0
273,10450,190,R,8680,387500,2019-04-26,1,2180,0,No Nuisances,None,0,0
274,10450,1030,R,7948,335000,2019-08-27,1,1050,0,No Nuisances,None,0,0
275,10450,890,R,7334,396000,2019-11-19,1,1863,0,No Nuisances,None,0,0
276,10451,60,R,7210,389000,2019-03-18,1,1720,1,No Nuisances,None,0,0
277,10451,440,R,7615,391100,2019-05-21,1,1500,0,No Nuisances,None,0,0
278,10451,540,R,8107,352500,2019-09-18,1,1450,0,No Nuisances,None,0,0
279,10451,90,R,7615,377000,2019-11-22,1,1520,0,No Nuisances,None,0,0
280,10452,210,R,8955,430000,2019-09-19,1,1800,1,No Nuisances,None,0,0
281,10453,270,R,6943,308500,2019-02-05,1,1100,1,No Nuisances,None,0,0
282,10453,50,R,6825,325000,2019-08-05,1,1490,0,No Nuisances,None,0,0
283,10453,320,R,7080,350000,2019-08-22,1,1430,1,No Nuisances,None,0,0
284,10453,470,R,6805,375000,2019-12-06,1,1430,0,No Nuisances,None,0,0
285,10454,600,R,5879,367400,2019-02-21,1,1550,0,No Nuisances,None,0,0
286,10454,480,R,9850,328000,2019-02-21,1,1740,1,Traffic Noise,None,0,1
287,10454,70,R,5553,350000,2019-06-17,1,1570,0,No Nuisances,None,0,0
288,10454,640,R,6031,385000,2019-08-01,1,1670,1,No Nuisances,None,0,0
289,10454,410,R,7231,389950,2019-08-12,1,1580,0,Traffic Noise,None,0,1
290,10454,10,R,6455,420000,2019-08-26,1,1689,0,No Nuisances,None,0,0
291,10454,120,R,8892,372000,2019-09-16,1,1530,0,No Nuisances,None,0,0
292,10454,630,R,7328,375000,2019-09-23,1,1480,1,No Nuisances,None,0,0
293,10454,830,R,5921,390000,2019-11-12,1,1640,0,No Nuisances,None,0,0
294,10455,460,R,8842,450000,2019-08-19,1,1960,0,No Nuisances,None,0,0
295,10455,510,R,6434,431000,2019-08-28,1,1940,0,No Nuisances,None,0,0
296,10455,720,R,7268,395000,2019-11-13,1,1940,0,No Nuisances,None,0,0
297,10456,430,R,7318,395000,2019-08-14,1,1870,0,Traffic Noise,None,0,1
298,10456,280,R,6180,399950,2019-08-27,1,1990,0,No Nuisances,None,0,0
299,10457,640,R,6619,421000,2019-10-15,1,1980,0,No Nuisances,None,0,0
300,10457,740,R,9306,412000,2019-10-24,1,1860,0,No Nuisances,None,0,0
301,10457,500,R,6330,425000,2019-11-04,1,1910,1,No Nuisances,None,0,0
302,10457,690,R,6300,455000,2019-11-05,1,2350,0,No Nuisances,None,0,0
303,10600,20,R,8068,555000,2019-01-03,1,1090,0,No Nuisances,None,0,0
304,10600,150,R,8168,700000,2019-09-12,1,1200,1,No Nuisances,None,0,0
305,10600,80,R,8100,588000,2019-12-06,1,1720,0,No Nuisances,None,0,0
306,10700,12,R,1346,800000,2019-02-25,1,1740,1,No Nuisances,None,0,0
307,10700,50,R,6231,1040000,2019-02-26,2,1650,1,No Nuisances,None,0,0
308,10700,32,R,2900,730000,2019-03-07,1,1820,0,No Nuisances,None,0,0
309,10700,30,R,1654,570000,2019-04-26,1,1340,0,No Nuisances,None,0,0
310,10800,116,R,1187,520000,2019-05-21,1,1290,0,No Nuisances,None,0,0
311,10800,30,R,12900,675000,2019-12-16,2,1650,1,No Nuisances,None,0,0
312,10920,440,R,13934,400000,2019-03-06,1,1970,1,No Nuisances,None,0,0
313,10920,590,R,9486,405000,2019-03-20,1,2560,0,No Nuisances,None,0,0
314,10920,50,R,7125,450000,2019-05-13,1,2440,0,No Nuisances,None,0,0
315,10920,570,R,6696,449500,2019-07-26,1,2410,0,No Nuisances,None,0,0
316,10920,190,R,7313,425000,2019-08-26,1,2610,1,No Nuisances,None,0,0
317,10920,30,R,7272,440000,2019-12-08,1,1910,1,No Nuisances,None,0,0
318,10921,460,R,8000,423000,2019-03-13,1,2330,0,No Nuisances,None,0,0
319,10921,550,R,7176,318750,2019-11-06,1,2670,0,No Nuisances,None,0,0
320,11070,80,R,9139,489500,2019-09-11,1,2160,0,Traffic Noise,None,0,1
321,11070,100,R,9700,429900,2019-11-05,1,1630,0,No Nuisances,None,0,0
322,11100,50,R,10868,180000,2019-04-01,1,540,1,No Nuisances,None,0,0
323,11100,455,R,14049,400000,2019-04-23,1,1230,0,No Nuisances,None,0,0
324,11290,200,R,4354,565000,2019-03-25,1,1960,1,No Nuisances,None,0,0
325,11290,110,R,5992,525000,2019-05-29,1,1620,1,No Nuisances,None,0,0
326,11290,140,R,4643,560000,2019-08-26,1,1980,1,No Nuisances,None,0,0
327,11410,790,R,9600,579000,2019-01-10,1,1300,1,No Nuisances,None,0,0
328,11410,239,R,16800,632500,2019-01-16,1,2050,0,No Nuisances,None,0,0
329,11410,293,R,4838,990000,2019-01-23,1,3220,0,No Nuisances,None,0,0
330,11410,243,R,12870,645000,2019-01-25,1,2020,0,Traffic Noise,None,0,1
331,11410,1063,R,6651,1650000,2019-02-28,1,2910,0,No Nuisances,None,0,0
332,11410,1500,R,9993,541950,2019-05-05,1,1370,0,Traffic Noise,None,0,1
333,11410,291,R,4646,1049990,2019-05-09,1,3220,1,No Nuisances,None,0,0
334,11410,699,R,9668,682088,2019-05-20,1,2200,0,Traffic Noise,None,0,1
335,11410,288,R,4508,1100000,2019-05-26,1,3490,0,No Nuisances,None,0,0
336,11410,416,R,9930,410600,2019-06-24,1,890,1,Traffic Noise,None,0,1
337,11410,73,R,17514,590000,2019-06-30,1,1760,1,No Nuisances,None,0,0
338,11410,730,R,211005,900000,2019-07-08,1,1140,0,No Nuisances,None,0,0
339,11410,1057,R,9709,649000,2019-08-07,1,1680,0,No Nuisances,None,0,0
340,11410,1210,R,7764,340000,2019-09-03,1,1160,0,No Nuisances,None,0,0
341,11410,394,R,41744,825000,2019-10-07,1,2220,0,No Nuisances,None,0,0
342,11410,77,R,10711,660000,2019-10-29,1,2290,1,No Nuisances,None,0,0
343,11410,135,R,180774,2200000,2019-11-06,1,1410,1,No Nuisances,None,0,0
344,11410,99,R,4722,782000,2019-12-04,1,2660,1,No Nuisances,None,0,0
345,11410,144,R,8193,470000,2019-12-09,1,1620,1,No Nuisances,None,0,0
346,11410,979,R,236270,599500,2019-12-26,1,1450,0,Traffic Noise,None,0,1
347,11460,20,R,10201,350000,2019-06-07,1,1440,0,No Nuisances,None,0,0
348,11460,90,R,9553,319000,2019-08-01,1,1700,0,No Nuisances,None,0,0
349,11470,109,R,7245,140000,2019-08-15,1,2810,1,No Nuisances,None,0,0
350,11470,240,R,9679,400000,2019-09-17,1,1910,0,No Nuisances,None,0,0
351,11470,150,R,10919,400000,2019-10-04,1,1560,0,No Nuisances,None,0,0
352,11470,300,R,9600,348000,2019-10-18,1,1250,0,No Nuisances,None,0,0
353,11470,110,R,7520,140000,2019-11-07,1,2810,0,No Nuisances,None,0,0
354,11470,40,R,9917,407000,2019-12-06,1,2120,0,No Nuisances,None,0,0
355,11700,100,R,5750,910000,2019-05-23,1,2160,0,No Nuisances,None,0,0
356,11700,447,R,1962,524950,2019-06-26,1,1070,0,No Nuisances,None,0,0
357,12000,230,R,8500,2500000,2019-03-26,1,3880,1,No Nuisances,None,0,0
358,12000,231,R,8500,2300000,2019-07-15,1,3480,1,No Nuisances,None,0,0
359,12000,233,R,8930,2930580,2019-08-19,1,4080,0,No Nuisances,None,0,0
360,12000,232,R,8930,3009813,2019-12-09,1,4170,1,No Nuisances,None,0,0
361,12005,9046,R,472977,1375000,2019-04-10,1,1997,1,No Nuisances,None,0,0
362,12005,9054,R,369724,618000,2019-04-18,1,2240,0,No Nuisances,None,0,0
363,12005,9055,R,381162,1500000,2019-06-27,1,3030,0,No Nuisances,None,0,0
364,12100,120,R,14988,1597000,2019-09-25,1,3710,1,Traffic Noise,None,0,1
365,12102,9120,R,108814,1500,2019-07-08,1,1777,1,No Nuisances,None,0,0
366,12102,9024,R,22745,505000,2019-08-23,1,680,0,No Nuisances,Puget Sound,1,0
367,12103,9125,R,16200,599900,2019-03-01,1,3070,0,No Nuisances,None,0,0
368,12103,9126,R,38933,556070,2019-05-13,1,3410,1,No Nuisances,None,0,0
369,12103,9025,R,43033,485000,2019-10-14,1,1800,1,No Nuisances,None,0,0
370,12105,9024,R,457380,885000,2019-03-19,1,2160,0,Power Lines,None,0,1
371,12105,9009,R,351757,825000,2019-04-23,1,5130,0,No Nuisances,None,0,0
372,12105,9027,R,35001,320000,2019-05-30,1,1200,0,No Nuisances,None,0,0
373,12105,9080,R,217800,580000,2019-08-20,1,4530,1,No Nuisances,None,0,0
374,12105,9033,R,32602,350000,2019-09-05,1,960,0,Power Lines,None,0,1
375,12105,9130,R,112384,609950,2019-10-08,1,2840,1,Power Lines,None,0,1
376,12202,9040,R,209959,675000,2019-04-02,1,2260,0,No Nuisances,None,0,0
377,12202,9013,R,142441,600000,2019-04-23,1,1671,0,No Nuisances,None,0,0
378,12202,9018,R,209959,680000,2019-05-02,1,3668,1,No Nuisances,None,0,0
379,12202,9057,R,336718,1500,2019-05-03,1,3250,1,No Nuisances,None,0,0
380,12202,9045,R,226076,1500,2019-05-21,1,1474,0,No Nuisances,None,0,0
381,12202,9066,R,215622,725000,2019-05-23,1,2020,0,No Nuisances,None,0,0
382,12202,9079,R,90169,740000,2019-06-05,1,2380,0,No Nuisances,None,0,0
383,12202,9054,R,57779,875000,2019-08-28,1,2080,0,No Nuisances,None,0,0
384,12202,9004,R,407286,423500,2019-12-09,1,1320,1,No Nuisances,None,0,0
385,12206,9009,R,206038,447500,2019-06-28,1,1580,0,No Nuisances,None,0,0
386,12206,9047,R,14116,340000,2019-11-12,1,890,1,Traffic Noise,None,0,1
387,12300,110,R,5000,993500,2019-04-16,1,1820,1,No Nuisances,None,0,0
388,12300,180,R,3737,769725,2019-06-14,1,2120,1,No Nuisances,None,0,0
389,12300,135,R,6800,1275000,2019-08-12,3,3040,1,No Nuisances,None,0,0
390,12303,9461,R,5300,472000,2019-01-16,1,1050,0,No Nuisances,None,0,0
391,12303,9358,R,9343,155000,2019-01-26,1,1080,0,No Nuisances,None,0,0
392,12303,9500,R,50135,940000,2019-02-19,1,2670,1,No Nuisances,None,0,0
393,12303,9260,R,9114,550000,2019-02-27,1,1640,0,No Nuisances,None,0,0
394,12303,9111,R,36792,350000,2019-03-11,1,1420,0,Traffic Noise,None,0,1
395,12303,9651,R,9500,575000,2019-04-17,1,1100,0,No Nuisances,None,0,0
396,12303,9308,R,9804,775000,2019-05-07,1,2930,0,No Nuisances,None,0,0
397,12303,9504,R,7659,630000,2019-05-13,1,2100,0,No Nuisances,None,0,0
398,12303,9072,R,13600,612000,2019-05-17,1,1220,1,No Nuisances,None,0,0
399,12303,9202,R,7097,649950,2019-06-04,1,1320,0,Traffic Noise,None,0,1
400,12303,9182,R,7076,738650,2019-06-24,1,2510,1,Traffic Noise,None,0,1
401,12303,9663,R,7008,839000,2019-07-17,1,2630,1,Traffic Noise,None,0,1
402,12303,9578,R,9066,433000,2019-07-17,1,1090,0,No Nuisances,None,0,0
403,12303,9490,R,8160,550000,2019-07-17,1,1920,0,No Nuisances,None,0,0
404,12303,9325,R,8160,560000,2019-07-20,1,830,0,No Nuisances,None,0,0
405,12303,9124,R,4196,415000,2019-08-02,1,1260,0,Traffic Noise,None,0,1
406,12303,9467,R,11250,520000,2019-08-06,1,1570,1,No Nuisances,None,0,0
407,12303,9200,R,15615,1850000,2019-08-09,1,1020,0,No Nuisances,None,0,0
408,12303,9192,R,7067,735000,2019-08-09,1,2510,1,Traffic Noise,None,0,1
409,12303,9071,R,9112,460000,2019-08-16,1,1150,1,No Nuisances,None,0,0
410,12303,9068,R,13600,420000,2019-08-30,1,1040,0,No Nuisances,None,0,0
411,12303,9622,R,7200,495000,2019-10-10,1,1600,1,No Nuisances,None,0,0
412,12303,9664,R,5751,850000,2019-10-15,1,2630,1,Traffic Noise,None,0,1
413,12303,9040,R,8008,460000,2019-10-18,1,1690,0,No Nuisances,None,0,0
414,12303,9665,R,4367,868750,2019-12-17,1,2730,1,No Nuisances,None,0,0
415,12305,9050,R,177043,19000,2019-01-22,1,2330,0,No Nuisances,None,0,0
416,12305,9076,R,73350,1190000,2019-05-14,1,5100,1,No Nuisances,None,0,0
417,12305,9125,R,42670,750000,2019-07-05,1,2660,0,No Nuisances,None,0,0
418,12305,9127,R,54014,850000,2019-09-16,1,2730,1,No Nuisances,None,0,0
419,12405,9037,R,12825,790000,2019-01-25,1,1440,1,No Nuisances,None,0,0
420,12405,9062,R,8518,760000,2019-02-07,1,1400,1,Traffic Noise,None,0,1
421,12405,9070,R,13187,847000,2019-04-23,1,1800,1,No Nuisances,None,0,0
422,12405,9058,R,8242,888000,2019-05-01,1,2900,1,Traffic Noise,None,0,1
423,12405,9069,R,19602,1125000,2019-09-24,1,2490,1,No Nuisances,None,0,0
424,12405,9066,R,13188,980000,2019-11-01,1,2800,0,No Nuisances,None,0,0
425,12450,40,R,19459,3198000,2019-04-30,1,3520,1,No Nuisances,Lake Sammamish,1,0
426,12450,100,R,11677,1672800,2019-06-04,1,4190,0,No Nuisances,None,0,0
427,12503,9024,R,3760,692000,2019-04-30,1,1030,0,Traffic Noise,None,0,1
428,12503,9031,R,4470,845000,2019-11-09,1,1390,0,Traffic Noise,None,0,1
429,12603,9533,R,7980,710000,2019-03-14,1,2940,0,No Nuisances,None,0,0
430,12603,9554,R,15658,520000,2019-03-15,1,2510,1,Traffic Noise,None,0,1
431,12603,9621,R,14952,687500,2019-05-01,1,1690,0,Other Nuisances,None,0,1
432,12603,9599,R,7200,100000,2019-05-21,1,1800,0,No Nuisances,None,0,0
433,12603,9083,R,11993,760000,2019-05-25,1,2820,1,Traffic Noise,None,0,1
434,12603,9266,R,7820,675000,2019-06-06,1,1730,0,No Nuisances,None,0,0
435,12603,9555,R,9048,970000,2019-06-15,1,3410,1,Traffic Noise,None,0,1
436,12603,9089,R,7204,533000,2019-06-30,1,1680,0,No Nuisances,None,0,0
437,12603,9661,R,5040,690000,2019-08-06,1,2270,1,Traffic Noise,None,0,1
438,12603,9689,R,1644,552995,2019-09-12,1,2070,1,No Nuisances,None,0,0
439,12603,9188,R,13192,734000,2019-10-02,1,2230,0,Other Nuisances,None,0,1
440,12603,9430,R,10010,585000,2019-10-25,1,1510,0,No Nuisances,None,0,0
441,12603,9628,R,7200,565000,2019-11-04,1,1800,0,No Nuisances,None,0,0
442,12603,9694,R,7726,1199000,2019-11-19,1,3220,1,No Nuisances,None,0,0
443,12603,9245,R,28016,1400000,2019-12-02,1,4950,0,No Nuisances,None,0,0
444,12603,9693,R,7552,1260000,2019-12-03,1,3220,1,No Nuisances,None,0,0
445,12603,9671,R,6966,960000,2019-12-16,1,3350,1,No Nuisances,None,0,0
446,12603,9672,R,5160,660000,2019-12-20,1,2440,1,Traffic Noise,None,0,1
447,12603,9666,R,5323,649950,2019-12-27,1,1810,1,No Nuisances,None,0,0
448,12604,9040,R,5590,960000,2019-02-14,1,3250,1,No Nuisances,None,0,0
449,12604,9118,R,10800,520000,2019-04-15,1,1680,0,No Nuisances,None,0,0
450,12604,9142,R,13534,530000,2019-05-09,1,1670,0,No Nuisances,None,0,0
451,12604,9214,R,40600,985000,2019-05-22,1,3830,1,No Nuisances,None,0,0
452,12604,9260,R,4874,934000,2019-06-11,1,3080,1,No Nuisances,None,0,0
453,12604,9150,R,13534,530000,2019-06-11,1,2180,0,No Nuisances,None,0,0
454,12604,9263,R,5730,1050000,2019-06-11,1,3720,1,No Nuisances,None,0,0
455,12604,9090,R,24624,516445,2019-07-16,1,1200,1,Traffic Noise,None,0,1
456,12604,9169,R,61958,1150000,2019-07-30,1,3080,0,No Nuisances,None,0,0
457,12604,9245,R,6309,660000,2019-08-08,1,2610,0,Traffic Noise,None,0,1
458,12604,9082,R,6600,490000,2019-09-20,1,1620,1,Traffic Noise,None,0,1
459,12604,9166,R,21606,765000,2019-10-03,1,2910,1,No Nuisances,None,0,0
460,12604,9262,R,5401,960000,2019-10-22,1,3510,1,No Nuisances,None,0,0
461,12604,9261,R,6246,890000,2019-12-03,1,3280,1,No Nuisances,None,0,0
462,12604,9170,R,10087,675000,2019-12-18,1,2190,0,No Nuisances,None,0,0
463,12604,9111,R,32727,675000,2019-12-23,1,1300,0,No Nuisances,None,0,0
464,12605,9218,R,95832,1135000,2019-02-19,1,3490,1,No Nuisances,None,0,0
465,12605,9012,R,43596,390000,2019-02-22,1,5000,1,Traffic Noise,None,0,1
466,12605,9216,R,85806,915000,2019-04-09,1,3420,1,No Nuisances,None,0,0
467,12605,9125,R,207781,2600000,2019-04-23,1,1590,1,No Nuisances,None,0,0
468,12605,9044,R,60939,620000,2019-06-28,1,2500,1,No Nuisances,None,0,0
469,12605,9300,R,19808,1099000,2019-08-14,1,3580,0,No Nuisances,None,0,0
470,12605,9302,R,25708,940000,2019-08-15,1,3330,1,No Nuisances,None,0,0
471,12605,9102,R,35098,1698700,2019-08-29,1,3700,1,No Nuisances,None,0,0
472,12605,9159,R,15094,450000,2019-11-07,1,960,1,No Nuisances,None,0,0
473,12605,9116,R,12390,1175000,2019-11-18,1,3950,0,No Nuisances,None,0,0
474,12605,9157,R,22601,530000,2019-12-16,1,1400,1,No Nuisances,None,0,0
475,12710,30,R,6500,407000,2019-02-22,1,900,1,Traffic Noise,None,0,1
476,12850,20,R,4423,116385,2019-01-10,1,1880,1,No Nuisances,None,0,0
477,12850,420,R,5130,350000,2019-02-22,1,2180,1,No Nuisances,None,0,0
478,12850,110,R,4500,328000,2019-04-09,1,1210,0,Other Nuisances,None,0,1
479,12850,230,R,4500,317000,2019-05-07,1,1966,0,Other Nuisances,None,0,1
480,12850,180,R,4500,345000,2019-09-30,1,1570,1,Other Nuisances,None,0,1
481,12850,150,R,4500,380000,2019-11-19,1,2070,1,Other Nuisances,None,0,1
482,12980,220,R,5075,550000,2019-01-09,1,3310,1,No Nuisances,None,0,0
483,12980,10,R,6618,505950,2019-05-03,1,2370,1,No Nuisances,None,0,0
484,12980,150,R,4520,493850,2019-10-03,1,2280,1,No Nuisances,None,0,0
485,13000,145,R,8192,1350000,2019-05-14,1,2600,0,No Nuisances,None,0,0
486,13000,250,R,8211,858000,2019-05-28,1,3230,1,No Nuisances,None,0,0
487,13000,220,R,8218,880000,2019-06-10,1,2160,0,No Nuisances,None,0,0
488,13000,110,R,7411,1060000,2019-10-27,1,2270,0,No Nuisances,None,0,0
489,13000,30,R,8215,974000,2019-11-21,1,1940,1,No Nuisances,None,0,0
490,13300,155,R,23018,565000,2019-01-29,1,1810,0,No Nuisances,None,0,0
491,13300,55,R,6750,375000,2019-02-08,1,1180,1,No Nuisances,None,0,0
492,13300,271,R,5100,575000,2019-02-21,1,2540,1,No Nuisances,None,0,0
493,13300,286,R,12150,492250,2019-03-18,1,1560,1,No Nuisances,None,0,0
494,13300,452,R,42500,458600,2019-05-30,1,2840,0,No Nuisances,None,0,0
495,13300,519,R,9000,429000,2019-07-09,1,1710,0,No Nuisances,None,0,0
496,13300,20,R,14400,254164,2019-10-24,1,4120,1,No Nuisances,None,0,0
497,13560,20,R,1558,815000,2019-02-21,1,1670,1,No Nuisances,None,0,0
498,13560,70,R,771,765000,2019-02-28,1,1670,1,No Nuisances,None,0,0
499,13560,120,R,2210,800000,2019-03-01,1,1630,1,Traffic Noise,None,0,1
500,13560,30,R,1310,800000,2019-03-11,1,1670,1,No Nuisances,None,0,0
501,13560,80,R,1019,775000,2019-03-22,1,1670,1,Traffic Noise,None,0,1
502,13560,40,R,1062,800000,2019-04-02,1,1670,1,No Nuisances,None,0,0
503,13560,60,R,771,765000,2019-04-02,1,1670,1,No Nuisances,None,0,0
504,13560,90,R,1256,775000,2019-04-11,1,1630,1,Traffic Noise,None,0,1
505,13560,50,R,771,800000,2019-04-23,1,1670,1,No Nuisances,None,0,0
506,13600,175,R,5000,661000,2019-02-07,1,1500,1,No Nuisances,None,0,0
507,13600,80,R,4275,742000,2019-09-26,1,1670,0,No Nuisances,None,0,0
508,13900,165,R,3450,2700000,2019-12-30,2,1800,0,Traffic Noise,None,0,1
509,13900,160,R,4950,2700000,2019-12-30,2,2170,0,Traffic Noise,None,0,1
510,13900,155,R,4950,2700000,2019-12-30,1,980,0,Traffic Noise,None,0,1
511,14200,20,R,6000,1342500,2019-06-25,1,3560,0,No Nuisances,None,0,0
512,14500,105,R,4000,785000,2019-10-07,1,1690,0,Traffic Noise,None,0,1
513,14800,71,R,2175,883500,2019-01-30,1,1800,1,No Nuisances,None,0,0
514,14800,660,R,5160,870000,2019-03-01,1,1780,0,No Nuisances,None,0,0
515,14800,875,R,6103,1990000,2019-03-29,1,1610,0,No Nuisances,Puget Sound,1,0
516,14800,542,R,9750,1295000,2019-05-02,1,3620,1,No Nuisances,None,0,0
517,14800,55,R,6582,1350000,2019-05-09,1,2560,0,No Nuisances,None,0,0
518,14800,596,R,4296,1285000,2019-06-21,1,2790,1,Traffic Noise,None,0,1
519,15200,76,R,997,1075000,2019-05-19,1,1780,1,Traffic Noise,None,0,1
520,15200,77,R,1719,995000,2019-06-24,1,1440,1,Traffic Noise,None,0,1
521,15200,36,R,1587,998000,2019-08-13,1,1850,1,No Nuisances,None,0,0
522,15200,37,R,1496,1024000,2019-09-15,1,1980,1,No Nuisances,None,0,0
523,15300,15,R,3000,1065000,2019-01-14,1,2200,1,Traffic Noise,None,0,1
524,15300,25,R,2967,1100000,2019-02-01,1,1880,0,Traffic Noise,None,0,1
525,15300,35,R,1838,1125000,2019-07-03,1,2380,0,Traffic Noise,None,0,1
526,16100,8,R,4480,1667500,2019-05-20,1,3430,0,No Nuisances,None,0,0
527,16100,5,R,3808,1095000,2019-11-06,1,2240,1,No Nuisances,None,0,0
528,16235,20,R,3722,704999,2019-03-11,1,3593,1,No Nuisances,None,0,0
529,16235,30,R,3266,649900,2019-05-01,1,3590,1,No Nuisances,None,0,0
530,16235,10,R,4191,700000,2019-06-03,1,3120,1,No Nuisances,None,0,0
531,16235,70,R,1741,555000,2019-06-14,1,2080,1,No Nuisances,None,0,0
532,16235,50,R,1749,550000,2019-08-12,1,2080,1,No Nuisances,None,0,0
533,16400,237,R,7245,754000,2019-04-03,1,2140,1,No Nuisances,None,0,0
534,16400,267,R,7228,511000,2019-04-05,1,1000,0,No Nuisances,None,0,0
535,16400,272,R,7072,660000,2019-05-21,1,1720,0,No Nuisances,None,0,0
536,16400,249,R,10400,800000,2019-06-17,1,2130,0,No Nuisances,None,0,0
537,16400,173,R,8840,856000,2019-07-01,1,2610,1,No Nuisances,None,0,0
538,16400,296,R,7875,699000,2019-07-23,1,1660,0,No Nuisances,None,0,0
539,16400,265,R,7280,690000,2019-10-12,1,1680,1,No Nuisances,None,0,0
540,16700,10,R,5000,279000,2019-09-05,1,1340,1,Traffic Noise,None,0,1
541,17300,22,R,896,470000,2019-01-10,1,1310,0,Traffic Noise,None,0,1
542,17300,32,R,1716,500000,2019-02-11,1,1480,0,Traffic Noise,None,0,1
543,17300,36,R,1001,519950,2019-03-01,1,1370,0,No Nuisances,None,0,0
544,17900,645,R,12000,300000,2019-02-06,1,1230,0,No Nuisances,None,0,0
545,17900,2410,R,6500,659000,2019-02-19,1,3040,1,Other Nuisances,None,0,1
546,17900,1865,R,4386,445000,2019-03-07,1,1530,1,Traffic Noise,None,0,1
547,17900,1210,R,7500,280000,2019-03-21,1,800,1,Traffic Noise,None,0,1
548,17900,2450,R,7344,675000,2019-04-09,1,2900,1,Other Nuisances,None,0,1
549,17900,2425,R,6555,669000,2019-04-23,1,2910,1,Other Nuisances,None,0,1
550,17900,2305,R,12500,536000,2019-04-24,1,2190,1,Other Nuisances,None,0,1
551,17900,2545,R,3420,329000,2019-05-15,1,720,0,Other Nuisances,None,0,1
552,17900,2430,R,6555,675000,2019-05-22,1,2930,1,Other Nuisances,None,0,1
553,17900,30,R,6880,329000,2019-07-12,1,550,0,Traffic Noise,None,0,1
554,17900,2255,R,8445,639000,2019-07-25,1,2620,1,Other Nuisances,None,0,1
555,17900,420,R,6000,300000,2019-08-20,1,518,0,No Nuisances,None,0,0
556,17900,2501,R,7077,610000,2019-10-22,1,2510,0,Other Nuisances,None,0,1
557,17900,315,R,4000,188500,2019-12-05,1,550,0,No Nuisances,None,0,0
558,17900,1770,R,7820,565000,2019-12-13,1,2230,1,Other Nuisances,None,0,1
559,17900,1731,R,4500,560000,2019-12-17,1,2470,0,No Nuisances,None,0,0
560,18200,112,R,17300,550000,2019-08-28,1,1800,0,No Nuisances,None,0,0
561,18500,93,R,6500,421900,2019-11-04,1,1210,0,Traffic Noise,None,0,1
562,18600,30,R,4285,923500,2019-03-26,1,2500,1,No Nuisances,None,0,0
563,18800,95,R,3117,730000,2019-08-30,1,1540,0,Traffic Noise,None,0,1
564,18880,190,R,5000,926995,2019-10-15,1,3954,1,No Nuisances,None,0,0
565,18880,210,R,6214,888679,2019-10-16,1,3593,1,No Nuisances,None,0,0
566,18880,90,R,6875,934995,2019-10-18,1,3885,1,No Nuisances,None,0,0
567,18880,180,R,5000,901024,2019-11-01,1,3916,1,No Nuisances,None,0,0
568,18880,80,R,5308,920652,2019-11-08,1,3938,1,No Nuisances,None,0,0
569,18880,840,R,5000,911895,2019-12-10,1,3584,1,No Nuisances,None,0,0
570,18880,60,R,6183,819995,2019-12-18,1,3416,1,No Nuisances,None,0,0
571,18880,230,R,5213,800000,2019-12-20,1,2960,1,No Nuisances,None,0,0
572,19110,770,R,10780,1308550,2019-02-14,1,2010,0,No Nuisances,None,0,0
573,19110,326,R,9750,1250000,2019-03-11,1,1820,0,No Nuisances,None,0,0
